,subname,runs,nii_exists,rms_exists,rms_mean,rms_valid,rms_above_02,rms_above_02_valid
232,HCD2499576_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.048032005,FALSE,0,FALSE
233,HCD2499576_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.035984664,FALSE,0,FALSE
234,HCD2499576_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.04018649,FALSE,0,FALSE
235,HCD2499576_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.037246159,FALSE,0,FALSE
236,HCD0135831_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.103482025,FALSE,0.052410901,FALSE
237,HCD0135831_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.128615505,FALSE,0.119496855,FALSE
238,HCD0135831_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.07252224,FALSE,0.004192872,FALSE
239,HCD0135831_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.068012063,FALSE,0.008385744,FALSE
240,HCD0271031_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.103062927,FALSE,0.008385744,FALSE
241,HCD0271031_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.063175789,FALSE,0,FALSE
242,HCD0271031_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.088368624,FALSE,0,FALSE
243,HCD0271031_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.091792529,FALSE,0.002096436,FALSE
244,HCD1181843_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.079192819,FALSE,0.014675052,FALSE
245,HCD1181843_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.062841654,FALSE,0.018867925,FALSE
246,HCD1181843_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.074813435,FALSE,0.006289308,FALSE
247,HCD1181843_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.075035319,FALSE,0.018867925,FALSE
248,HCD1959680_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.122069309,FALSE,0.123689727,FALSE
249,HCD1959680_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.173638526,FALSE,0.339622642,TRUE
250,HCD1959680_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.091372056,FALSE,0.012578616,FALSE
251,HCD1959680_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.139008435,FALSE,0.186582809,FALSE
252,HCD2594671_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.091744595,FALSE,0.027253669,FALSE
253,HCD2594671_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.09318593,FALSE,0.014675052,FALSE
254,HCD2594671_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.100425581,FALSE,0.056603774,FALSE
255,HCD2594671_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.084321328,FALSE,0.027253669,FALSE
256,HCD1756262_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.044545945,FALSE,0,FALSE
257,HCD1756262_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.052208983,FALSE,0.025157233,FALSE
258,HCD1756262_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.054271309,FALSE,0.012578616,FALSE
259,HCD1756262_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.06392621,FALSE,0.012578616,FALSE
260,HCD1852056_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.129523552,FALSE,0.129979036,FALSE
261,HCD1852056_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.066194427,FALSE,0,FALSE
262,HCD1852056_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.199325677,FALSE,0.517819706,TRUE
263,HCD1852056_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.13401165,FALSE,0.094339623,FALSE
264,HCD1870159_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.106031274,FALSE,0.014675052,FALSE
265,HCD1870159_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.0811005,FALSE,0.002096436,FALSE
266,HCD1870159_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.134061756,FALSE,0.153039832,FALSE
267,HCD1870159_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.113614097,FALSE,0.113207547,FALSE
268,HCD0822850_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.088512699,FALSE,0.008385744,FALSE
269,HCD0822850_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.056145992,FALSE,0.01048218,FALSE
270,HCD0822850_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.10343134,FALSE,0.029350105,FALSE
271,HCD0822850_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.067106435,FALSE,0.033542977,FALSE
272,HCD2786074_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.104899628,FALSE,0.048218029,FALSE
273,HCD2786074_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.096916994,FALSE,0.020964361,FALSE
274,HCD2786074_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.0913292,FALSE,0.033542977,FALSE
275,HCD2786074_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.082475065,FALSE,0.025157233,FALSE
276,HCD1277149_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.151666034,FALSE,0.295597484,TRUE
277,HCD1277149_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.097556701,FALSE,0.012578616,FALSE
278,HCD1277149_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.10515132,FALSE,0.016771488,FALSE
279,HCD1277149_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.063326506,FALSE,0.008385744,FALSE
280,HCD1787677_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.11983488,FALSE,0.075471698,FALSE
281,HCD1787677_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.161778282,FALSE,0.171907757,FALSE
282,HCD1787677_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.124383051,FALSE,0.085953878,FALSE
283,HCD1787677_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.116412018,FALSE,0.050314465,FALSE
284,HCD0616342_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.064732818,FALSE,0,FALSE
285,HCD0616342_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.051558194,FALSE,0,FALSE
286,HCD0616342_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.058764802,FALSE,0,FALSE
287,HCD0616342_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.053444084,FALSE,0.002096436,FALSE
288,HCD1411935_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.091519366,FALSE,0.023060797,FALSE
289,HCD1411935_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.047705959,FALSE,0,FALSE
290,HCD1411935_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.091990865,FALSE,0.008385744,FALSE
291,HCD1411935_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.053270478,FALSE,0,FALSE
292,HCD1668164_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.113631733,FALSE,0.088050314,FALSE
293,HCD1668164_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.105374568,FALSE,0.096436059,FALSE
294,HCD1668164_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.085729547,FALSE,0.004192872,FALSE
295,HCD1668164_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.078766533,FALSE,0.002096436,FALSE
296,HCD2383658_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.09032507,FALSE,0.025157233,FALSE
297,HCD2383658_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.072276057,FALSE,0.004192872,FALSE
298,HCD2383658_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.073315159,FALSE,0,FALSE
299,HCD2383658_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.062055192,FALSE,0,FALSE
300,HCD0947365_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.090752678,FALSE,0.041928721,FALSE
301,HCD0947365_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.128483198,FALSE,0.096436059,FALSE
302,HCD0947365_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.244251023,TRUE,0.318658281,TRUE
303,HCD0947365_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.130875269,FALSE,0.102725367,FALSE
304,HCD0641341_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.08128691,FALSE,0.002096436,FALSE
305,HCD0641341_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.045070637,FALSE,0,FALSE
306,HCD0641341_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.09132195,FALSE,0.056603774,FALSE
307,HCD0641341_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.09826429,FALSE,0.071278826,FALSE
308,HCD1978987_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.111023367,FALSE,0.056603774,FALSE
309,HCD1978987_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064408985,FALSE,0.01048218,FALSE
310,HCD1978987_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.108921878,FALSE,0.044025157,FALSE
311,HCD1978987_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.089303027,FALSE,0.029350105,FALSE
312,HCD0193845_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.124904865,FALSE,0.157232704,FALSE
313,HCD0193845_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.061665643,FALSE,0.002096436,FALSE
314,HCD0193845_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.131431811,FALSE,0.178197065,FALSE
315,HCD0193845_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.070085687,FALSE,0.027253669,FALSE
316,HCD1783366_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.094016841,FALSE,0.006289308,FALSE
317,HCD1783366_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.075470399,FALSE,0,FALSE
318,HCD1783366_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.059569962,FALSE,0,FALSE
319,HCD1783366_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.044671997,FALSE,0,FALSE
320,HCD1029837_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.089111741,FALSE,0.029350105,FALSE
321,HCD1029837_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.069206505,FALSE,0.01048218,FALSE
322,HCD1029837_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.105429217,FALSE,0.018867925,FALSE
323,HCD1029837_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.077857134,FALSE,0.041928721,FALSE
324,HCD1012719_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.086930888,FALSE,0,FALSE
325,HCD1012719_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.055491852,FALSE,0,FALSE
326,HCD1012719_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.093102273,FALSE,0.020964361,FALSE
327,HCD1012719_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.063913295,FALSE,0,FALSE
328,HCD0995477_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.157757525,FALSE,0.165618449,FALSE
329,HCD0995477_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.115893117,FALSE,0.085953878,FALSE
330,HCD0995477_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.116024062,FALSE,0.035639413,FALSE
331,HCD0995477_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.116925197,FALSE,0.033542977,FALSE
332,HCD1527045_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.105360101,FALSE,0.129979036,FALSE
333,HCD1527045_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.12674903,FALSE,0.161425577,FALSE
334,HCD1527045_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.075184551,FALSE,0,FALSE
335,HCD1527045_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.05202574,FALSE,0,FALSE
336,HCD0528850_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.151559727,FALSE,0.157232704,FALSE
337,HCD0528850_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.096231645,FALSE,0.054507338,FALSE
338,HCD0528850_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.161923902,FALSE,0.301886792,TRUE
339,HCD0528850_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.107938577,FALSE,0.056603774,FALSE
340,HCD2631954_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.079601051,FALSE,0.008385744,FALSE
341,HCD2631954_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.059493211,FALSE,0.006289308,FALSE
342,HCD2631954_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.075114035,FALSE,0.029350105,FALSE
343,HCD2631954_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.052547452,FALSE,0,FALSE
344,HCD0571649_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.06982665,FALSE,0,FALSE
345,HCD0571649_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.046804063,FALSE,0,FALSE
346,HCD0571649_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.075219548,FALSE,0,FALSE
347,HCD0571649_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.051971186,FALSE,0,FALSE
348,HCD0263032_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.138611755,FALSE,0.119496855,FALSE
349,HCD0263032_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.100852477,FALSE,0.029350105,FALSE
350,HCD0263032_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.106804416,FALSE,0.048218029,FALSE
351,HCD0263032_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.097671806,FALSE,0.037735849,FALSE
352,HCD0584860_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.063523113,FALSE,0,FALSE
353,HCD0584860_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.061298357,FALSE,0.004192872,FALSE
354,HCD0584860_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.104257592,FALSE,0.050314465,FALSE
355,HCD0584860_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.077042364,FALSE,0.002096436,FALSE
356,HCD2864270_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.098450312,FALSE,0.044025157,FALSE
357,HCD2864270_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.082517718,FALSE,0.039832285,FALSE
358,HCD2864270_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.090916788,FALSE,0.031446541,FALSE
359,HCD2864270_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.055270757,FALSE,0,FALSE
360,HCD0686666_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.131042777,FALSE,0.14884696,FALSE
361,HCD0686666_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.148919281,FALSE,0.274633124,TRUE
362,HCD0686666_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.123653154,FALSE,0.109014675,FALSE
363,HCD0686666_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.096486087,FALSE,0.023060797,FALSE
364,HCD1202320_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.079169139,FALSE,0.002096436,FALSE
365,HCD1202320_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.072929936,FALSE,0,FALSE
366,HCD1202320_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.096002627,FALSE,0.023060797,FALSE
367,HCD1202320_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.113646706,FALSE,0.100628931,FALSE
368,HCD0810035_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.059359,FALSE,0,FALSE
369,HCD0810035_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.038481821,FALSE,0,FALSE
370,HCD0810035_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.054560209,FALSE,0,FALSE
371,HCD0810035_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.04851937,FALSE,0.004192872,FALSE
372,HCD1871969_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.076311194,FALSE,0,FALSE
373,HCD1871969_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.049999587,FALSE,0.006289308,FALSE
374,HCD1871969_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.063330125,FALSE,0,FALSE
375,HCD1871969_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.039118945,FALSE,0,FALSE
376,HCD0614237_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.096725543,FALSE,0.06918239,FALSE
377,HCD0614237_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.077582863,FALSE,0,FALSE
378,HCD0614237_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.130176299,FALSE,0.150943396,FALSE
379,HCD0614237_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.089929394,FALSE,0.012578616,FALSE
380,HCD2030726_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.114391066,FALSE,0.090146751,FALSE
381,HCD2030726_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.091083733,FALSE,0.050314465,FALSE
382,HCD2030726_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.099120508,FALSE,0.035639413,FALSE
383,HCD2030726_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.101144534,FALSE,0.060796646,FALSE
384,HCD2254243_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.101798572,FALSE,0.060796646,FALSE
385,HCD2254243_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.08105122,FALSE,0.016771488,FALSE
386,HCD2254243_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.090205755,FALSE,0.020964361,FALSE
387,HCD2254243_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.08258119,FALSE,0.014675052,FALSE
388,HCD0692964_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.089704074,FALSE,0.008385744,FALSE
389,HCD0692964_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.065702439,FALSE,0.004192872,FALSE
390,HCD0692964_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.098817339,FALSE,0.01048218,FALSE
391,HCD0692964_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.063778807,FALSE,0,FALSE
392,HCD0605438_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.083238284,FALSE,0.002096436,FALSE
393,HCD0605438_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.074240408,FALSE,0.002096436,FALSE
394,HCD0605438_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.065441586,FALSE,0,FALSE
395,HCD0605438_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.061586035,FALSE,0.004192872,FALSE
396,HCD2378463_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.106334732,FALSE,0.025157233,FALSE
397,HCD2378463_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.086466493,FALSE,0.027253669,FALSE
398,HCD2378463_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.064648006,FALSE,0.01048218,FALSE
399,HCD2378463_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.053399267,FALSE,0.002096436,FALSE
400,HCD1769978_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.086689878,FALSE,0.035639413,FALSE
401,HCD1769978_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.068280896,FALSE,0.012578616,FALSE
402,HCD1769978_V1_MR,rfMRI_REST2_AP,FALSE,FALSE,,,,
403,HCD1769978_V1_MR,rfMRI_REST2_PA,FALSE,FALSE,,,,
404,HCD0899582_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.038583926,FALSE,0,FALSE
405,HCD0899582_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.024300149,FALSE,0,FALSE
406,HCD0899582_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.034346418,FALSE,0,FALSE
407,HCD0899582_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.028137172,FALSE,0,FALSE
408,HCD1327744_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.081128117,FALSE,0,FALSE
409,HCD1327744_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.070672321,FALSE,0.002096436,FALSE
410,HCD1327744_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.081296055,FALSE,0.004192872,FALSE
411,HCD1327744_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.064592645,FALSE,0,FALSE
412,HCD0694564_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.143697457,FALSE,0.262054507,TRUE
413,HCD0694564_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.119471786,FALSE,0.052410901,FALSE
414,HCD0694564_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.105406233,FALSE,0.054507338,FALSE
415,HCD0694564_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.10280357,FALSE,0.027253669,FALSE
416,HCD1456048_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.047794213,FALSE,0,FALSE
417,HCD1456048_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.034872294,FALSE,0,FALSE
418,HCD1456048_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.066608197,FALSE,0,FALSE
419,HCD1456048_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.044459114,FALSE,0,FALSE
420,HCD2884175_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.090705867,FALSE,0.018867925,FALSE
421,HCD2884175_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.091797178,FALSE,0.020964361,FALSE
422,HCD2884175_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.089768287,FALSE,0.012578616,FALSE
423,HCD2884175_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.078702942,FALSE,0.01048218,FALSE
424,HCD0755962_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.08169912,FALSE,0.016771488,FALSE
425,HCD0755962_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.087808119,FALSE,0.067085954,FALSE
426,HCD0755962_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.070473363,FALSE,0.023060797,FALSE
427,HCD0755962_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.05932281,FALSE,0.031446541,FALSE
428,HCD0906250_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.105961475,FALSE,0.077568134,FALSE
429,HCD0906250_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.101099083,FALSE,0.071278826,FALSE
430,HCD0906250_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.139714784,FALSE,0.140461216,FALSE
431,HCD0906250_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.087694804,FALSE,0.050314465,FALSE
432,HCD1128738_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.050113327,FALSE,0.014675052,FALSE
433,HCD1128738_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.046805069,FALSE,0.012578616,FALSE
434,HCD1128738_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.043556132,FALSE,0.014675052,FALSE
435,HCD1128738_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.038354283,FALSE,0.002096436,FALSE
436,HCD1464451_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.253625783,TRUE,0.572327044,TRUE
437,HCD1464451_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.19716633,FALSE,0.41509434,TRUE
438,HCD1464451_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.127286003,FALSE,0.134171908,FALSE
439,HCD1464451_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.174275203,FALSE,0.211740042,FALSE
440,HCD1433743_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.076593316,FALSE,0.023060797,FALSE
441,HCD1433743_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.08635952,FALSE,0.01048218,FALSE
442,HCD1433743_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.105710042,FALSE,0.073375262,FALSE
443,HCD1433743_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.087332959,FALSE,0.044025157,FALSE
444,HCD0147333_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.107541762,FALSE,0.048218029,FALSE
445,HCD0147333_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.075486347,FALSE,0.014675052,FALSE
446,HCD0147333_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.151381337,FALSE,0.194968553,FALSE
447,HCD0147333_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.157087069,FALSE,0.092243187,FALSE
448,HCD2679073_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.038028085,FALSE,0,FALSE
449,HCD2679073_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.020593932,FALSE,0,FALSE
450,HCD2679073_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.046595612,FALSE,0,FALSE
451,HCD2679073_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.019050924,FALSE,0,FALSE
452,HCD1906457_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.077424361,FALSE,0.004192872,FALSE
453,HCD1906457_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.060859316,FALSE,0.008385744,FALSE
454,HCD1906457_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.276571539,TRUE,0.243186583,FALSE
455,HCD1906457_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.059688687,FALSE,0,FALSE
456,HCD0721440_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.045700349,FALSE,0,FALSE
457,HCD0721440_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.068251193,FALSE,0.016771488,FALSE
458,HCD0721440_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.054514809,FALSE,0,FALSE
459,HCD0721440_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.070442587,FALSE,0.012578616,FALSE
460,HCD2181848_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.094283967,FALSE,0.031446541,FALSE
461,HCD2181848_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.194128141,FALSE,0.327044025,TRUE
462,HCD2181848_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.094317582,FALSE,0.035639413,FALSE
463,HCD2181848_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.039374342,FALSE,0.002096436,FALSE
464,HCD2344244_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.082861542,FALSE,0,FALSE
465,HCD2344244_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.07462046,FALSE,0,FALSE
466,HCD2344244_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.146129721,FALSE,0.268343816,TRUE
467,HCD2344244_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.086808887,FALSE,0,FALSE
468,HCD1983879_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.107247515,FALSE,0.046121593,FALSE
